detector_name,detector_label,detector_category,detector_lane,detector_field,detector_abandoned,r_node_name,r_node_n_type,r_node_transition,r_node_label,r_node_lon,r_node_lat,r_node_lanes,r_node_shift,r_node_s_limit,r_node_station_id,r_node_attach_side,corridor_route,corridor_dir,date
2361,TH36/SBSnelngWP,P,0,22,f,rnd_86767,Entrance,Leg,Snelling Ave SB,-93.17014,45.01037,1,7,55,,right,T.H.36,WB,2020-03-24
4439,TH36/SBSnelngWQ,Q,0,22,f,rnd_86767,Entrance,Leg,Snelling Ave SB,-93.17014,45.01037,1,7,55,,right,T.H.36,WB,2020-03-24
4556,TH36/SBSnelngWG,G,0,22,f,rnd_86767,Entrance,Leg,Snelling Ave SB,-93.17014,45.01037,1,7,55,,right,T.H.36,WB,2020-03-24
2362,TH36/FairvwWX,X,0,22,f,rnd_86771,Exit,Leg,Fairview Ave,-93.17299,45.01035,1,6,55,,right,T.H.36,WB,2020-03-24
2363,TH36/FairvwW1,,1,19.2,f,rnd_86773,Station,None,Fairview Ave,-93.17412,45.01035,2,6,55,S617,right,T.H.36,WB,2020-03-24
2364,TH36/FairvwW2,,2,17.5,f,rnd_86773,Station,None,Fairview Ave,-93.17412,45.01035,2,6,55,S617,right,T.H.36,WB,2020-03-24
2365,TH36/FairvwWP,P,0,22,f,rnd_86775,Entrance,Loop,Fairview Ave,-93.17618,45.01035,1,7,55,,right,T.H.36,WB,2020-03-24
4440,TH36/FairvwWQ,Q,0,22,f,rnd_86775,Entrance,Loop,Fairview Ave,-93.17618,45.01035,1,7,55,,right,T.H.36,WB,2020-03-24
4557,TH36/FairvwWG,G,0,22,f,rnd_86775,Entrance,Loop,Fairview Ave,-93.17618,45.01035,1,7,55,,right,T.H.36,WB,2020-03-24
2367,TH36/ClvlndW1,,1,17,f,rnd_86779,Station,None,Cleveland Ave,-93.18502,45.01032,2,6,55,S618,right,T.H.36,WB,2020-03-24
2368,TH36/ClvlndW2,,2,16,f,rnd_86779,Station,None,Cleveland Ave,-93.18502,45.01032,2,6,55,S618,right,T.H.36,WB,2020-03-24
2369,TH36/NBClvlndWP,P,0,22,f,rnd_86781,Entrance,Loop,Cleveland Ave NB,-93.18595,45.01032,1,6,55,,right,T.H.36,WB,2020-03-24
4558,TH36/NBClvlndWG,G,0,22,f,rnd_86781,Entrance,Loop,Cleveland Ave NB,-93.18595,45.01032,1,6,55,,right,T.H.36,WB,2020-03-24
2190,TH36/ClvlndWX,X,0,22,f,rnd_86783,Exit,Loop,Cleveland Ave,-93.18761,45.01032,1,6,55,,right,T.H.36,WB,2020-03-24
4175,TH47/TH610N1,,1,23.8,f,rnd_89227,Station,None,T.H.610,-93.27003,45.14167,2,6,55,S999,right,T.H.47,NB,2020-03-24
