date,hour,corridor_route,speed
2020-03-31,1,I-35,60.6204383041527
2020-03-31,2,I-35,57.881524656903
2020-03-31,3,I-35,60.9459952198849
2020-03-31,4,I-35,59.882610912612
2020-03-31,5,I-35,68.7994306618127
2020-03-31,6,I-35,71.9537586684752
2020-03-31,7,I-35,70.5018687815294
2020-03-31,8,I-35,66.7245541467551
2020-03-31,9,I-35,62.9346652595044
2020-03-31,10,I-35,61.3975203293293
2020-03-31,11,I-35,64.2772205174707
2020-03-31,12,I-35,65.8442526517834
2020-03-31,13,I-35,67.7208322748276
2020-03-31,14,I-35,69.1917336895156
2020-03-31,15,I-35,71.1414292930657
2020-03-31,16,I-35,73.082853140857
2020-03-31,17,I-35,74.0396141165847
2020-03-31,18,I-35,73.0179322198869
2020-03-31,19,I-35,70.5910525203735
2020-03-31,20,I-35,67.8167555131905
2020-03-31,21,I-35,66.7895202131022
2020-03-31,22,I-35,65.6597873901514
2020-03-31,23,I-35,63.5187910458894
2020-04-01,1,I-35,59.2267171733163
2020-04-01,2,I-35,62.2152807074963
2020-04-01,3,I-35,61.0762653922493
2020-04-01,4,I-35,62.4981878412601
2020-04-01,5,I-35,69.5648360562867
2020-04-01,6,I-35,66.1965732519534
2020-04-01,7,I-35,65.7601218492195
2020-04-01,8,I-35,61.2025919448461
2020-04-01,9,I-35,60.5551097920701
2020-04-01,10,I-35,59.1394327930464
2020-04-01,11,I-35,60.7664246875866
2020-04-01,12,I-35,61.4628202503877
2020-04-01,13,I-35,62.4317150744885
2020-04-01,14,I-35,66.2042657759156
2020-04-01,15,I-35,69.522806486932
2020-04-01,16,I-35,70.0191737077262
2020-04-01,17,I-35,70.4155726360896
2020-04-01,18,I-35,69.4252388755692
2020-04-01,19,I-35,68.4644889795229
2020-04-01,20,I-35,62.9885250793931
2020-04-01,21,I-35,62.0325804643933
2020-04-01,22,I-35,59.6516816617925
2020-04-01,23,I-35,59.0188152358175
2020-04-02,1,I-35,48.6782800705167
2020-04-02,2,I-35,50.9085546083737
2020-04-02,3,I-35,53.5639693085101
2020-04-02,4,I-35,59.8985779924259
2020-04-02,5,I-35,66.6051550954367
2020-04-02,6,I-35,64.5805308201187
2020-04-02,7,I-35,64.4223189237551
2020-04-02,8,I-35,60.0549235954939
2020-04-02,9,I-35,58.9398234427115
2020-04-02,10,I-35,58.5217836726053
2020-04-02,11,I-35,60.1235721984187
2020-04-02,12,I-35,61.6185282492334
2020-04-02,13,I-35,64.0838547029978
2020-04-02,14,I-35,65.6468560304041
2020-04-02,15,I-35,67.6960635417261
2020-04-02,16,I-35,69.7508732676641
2020-04-02,17,I-35,69.2688004582336
2020-04-02,18,I-35,69.92018403019
2020-04-02,19,I-35,68.0065432272025
2020-04-02,20,I-35,66.103168779847
2020-04-02,21,I-35,62.5358587817236
2020-04-02,22,I-35,63.0979423642911
2020-04-02,23,I-35,60.3816324914915
2020-04-03,1,I-35,52.0901537870721
2020-04-03,2,I-35,51.9506688677929
2020-04-03,3,I-35,52.0634249627587
2020-04-03,4,I-35,60.7245700915889
2020-04-03,5,I-35,65.1973253645009
2020-04-03,6,I-35,63.638335328391
2020-04-03,7,I-35,63.9649735131558
2020-04-03,8,I-35,60.163119611145
2020-04-03,9,I-35,58.855647697315
2020-04-03,10,I-35,59.0819945712891
2020-04-03,11,I-35,59.9237694739822
2020-04-03,12,I-35,61.1899829027486
2020-04-03,13,I-35,64.0493747770957
2020-04-03,14,I-35,65.2661878258362
2020-04-03,15,I-35,69.6667336057748
2020-04-03,16,I-35,71.6273177065917
2020-04-03,17,I-35,70.3559233996607
2020-04-03,18,I-35,69.1804622674163
2020-04-03,19,I-35,69.6675557615792
2020-04-03,20,I-35,67.5962657947518
2020-04-03,21,I-35,65.0194073353673
2020-04-03,22,I-35,62.7549027594445
2020-04-03,23,I-35,63.9232938869381
2020-04-04,1,I-35,54.7521064470108
2020-04-04,2,I-35,48.925781073839
2020-04-04,3,I-35,57.0588383225525
2020-04-04,4,I-35,53.9991483632905
2020-04-04,5,I-35,64.5769930083985
2020-04-04,6,I-35,65.9117522497388
2020-04-04,7,I-35,66.8201873857902
2020-04-04,8,I-35,66.8090457171407
2020-04-04,9,I-35,70.0702192031642
2020-04-04,10,I-35,70.6016682296316
2020-04-04,11,I-35,71.5854027025038
2020-04-04,12,I-35,72.9413159691144
2020-04-04,13,I-35,73.642362200496
2020-04-04,14,I-35,74.9702470024402
2020-04-04,15,I-35,74.4010180019212
2020-04-04,16,I-35,74.4233640295041
2020-04-04,17,I-35,74.002833852465
2020-04-04,18,I-35,74.9957473131898
2020-04-04,19,I-35,73.4458064814628
2020-04-04,20,I-35,73.5681626361502
2020-04-04,21,I-35,70.9472701975457
2020-04-04,22,I-35,66.9210784856122
2020-04-04,23,I-35,67.7407663432164
2020-04-05,1,I-35,54.7519621208741
2020-04-05,2,I-35,51.7908895739427
2020-04-05,3,I-35,59.3015863245398
2020-04-05,4,I-35,59.8910451626758
2020-04-05,5,I-35,68.809588300005
2020-04-05,6,I-35,66.3179751373891
2020-04-05,7,I-35,67.6614294849197
2020-04-05,8,I-35,69.095486922473
2020-04-05,9,I-35,69.6031244392081
2020-04-05,10,I-35,71.2091355609616
2020-04-05,11,I-35,71.5925688239649
2020-04-05,12,I-35,72.2380243684956
2020-04-05,13,I-35,74.5210669651722
2020-04-05,14,I-35,75.3831213506936
2020-04-05,15,I-35,73.2955027228232
2020-04-05,16,I-35,73.4597696520184
2020-04-05,17,I-35,74.6399269080925
2020-04-05,18,I-35,73.7122811887145
2020-04-05,19,I-35,72.9262586347612
2020-04-05,20,I-35,69.7252314755201
2020-04-05,21,I-35,69.0872407914196
2020-04-05,22,I-35,67.1787127862738
2020-04-05,23,I-35,63.8099871216334
2020-04-06,1,I-35,58.9654679293786
2020-04-06,2,I-35,56.2874513136335
2020-04-06,3,I-35,57.1813363321216
2020-04-06,4,I-35,64.0747818112676
2020-04-06,5,I-35,67.8155741063738
2020-04-06,6,I-35,67.4594522390124
2020-04-06,7,I-35,63.3355660438787
2020-04-06,8,I-35,58.6398208209391
2020-04-06,9,I-35,56.3081812001397
2020-04-06,10,I-35,55.1031990061507
2020-04-06,11,I-35,56.51870241234
2020-04-06,12,I-35,57.6002742056629
2020-04-06,13,I-35,60.4895834902077
2020-04-06,14,I-35,61.3287606282995
2020-04-06,15,I-35,65.4333882102982
2020-04-06,16,I-35,65.3460827994473
2020-04-06,17,I-35,66.1564327225968
2020-04-06,18,I-35,64.5424738049942
2020-04-06,19,I-35,63.9102455720763
2020-04-06,20,I-35,60.7758474158541
2020-04-06,21,I-35,59.8830245549163
2020-04-06,22,I-35,57.5571586267519
2020-04-06,23,I-35,57.3554401239285
2020-03-02,1,I-35E,65.143910331968
2020-03-02,2,I-35E,59.6031706748854
2020-03-02,3,I-35E,60.2656278709584
2020-03-02,4,I-35E,67.0484062426651
2020-03-02,5,I-35E,68.6191113254567
2020-03-02,6,I-35E,68.901695883556
2020-03-02,7,I-35E,67.1135642733785
2020-03-02,8,I-35E,68.6782487480237
2020-03-02,9,I-35E,67.9030706153118
2020-03-02,10,I-35E,67.1317174157414
2020-03-02,11,I-35E,67.4616686315154
2020-03-02,12,I-35E,68.0548973244646
2020-03-02,13,I-35E,68.417438753014
2020-03-02,14,I-35E,69.4397313637357
2020-03-02,15,I-35E,68.0976507219998
2020-03-02,16,I-35E,67.5623054397161
2020-03-02,17,I-35E,67.8336673481855
2020-03-02,18,I-35E,70.4782436538886
2020-03-02,19,I-35E,70.9503635702696
2020-03-02,20,I-35E,70.8143267424619
2020-03-02,21,I-35E,69.4174931830987
2020-03-02,22,I-35E,68.7552589718341
2020-03-02,23,I-35E,68.0573002761673
2020-03-03,1,I-35E,64.3370419017501
2020-03-03,2,I-35E,59.9768593898178
2020-03-03,3,I-35E,60.6363394647711
2020-03-03,4,I-35E,66.548502699148
2020-03-03,5,I-35E,67.596477217996
2020-03-03,6,I-35E,68.9788628558016
2020-03-03,7,I-35E,65.5972013109414
2020-03-03,8,I-35E,66.445276936963
2020-03-03,9,I-35E,67.8221102885563
2020-03-03,10,I-35E,67.6135756775897
2020-03-03,11,I-35E,67.9721127996359
2020-03-03,12,I-35E,68.3643209311166
2020-03-03,13,I-35E,68.1600800361254
2020-03-03,14,I-35E,69.043968552749
2020-03-03,15,I-35E,67.2477368357586
2020-03-03,16,I-35E,65.5197872172033
2020-03-03,17,I-35E,67.2567259947986
2020-03-03,18,I-35E,70.4386146638074
2020-03-03,19,I-35E,70.7735884025382
2020-03-03,20,I-35E,69.7770774208216
2020-03-03,21,I-35E,69.657802304068
2020-03-03,22,I-35E,69.952464319262
2020-03-03,23,I-35E,68.4527939578416
2020-03-04,1,I-35E,64.0968095935255
2020-03-04,2,I-35E,59.9441721180007
2020-03-04,3,I-35E,59.2396136684189
2020-03-04,4,I-35E,66.9435556525132
2020-03-04,5,I-35E,68.438099904945
2020-03-04,6,I-35E,69.4024768707386
2020-03-04,7,I-35E,66.6842238246747
2020-03-04,8,I-35E,66.8429561940212
2020-03-04,9,I-35E,67.1829750991548
2020-03-04,10,I-35E,67.0086899811984
2020-03-04,11,I-35E,67.0839827258145
2020-03-04,12,I-35E,67.8156815035941
2020-03-04,13,I-35E,68.0410751829343
2020-03-04,14,I-35E,68.9829975697372
2020-03-04,15,I-35E,67.5228103695134
2020-03-04,16,I-35E,66.0484205098817
2020-03-04,17,I-35E,68.2513041097956
2020-03-04,18,I-35E,69.9576541683094
2020-03-04,19,I-35E,70.2682608507782
2020-03-04,20,I-35E,70.7362595676793
2020-03-04,21,I-35E,70.1524546401086
2020-03-04,22,I-35E,69.4131320347337
2020-03-04,23,I-35E,68.1740297863335
2020-03-05,1,I-35E,65.2074928642691
2020-03-05,2,I-35E,59.7364663903685
2020-03-05,3,I-35E,61.4642529510502
2020-03-05,4,I-35E,65.1331226047374
2020-03-05,5,I-35E,68.4613735122786
2020-03-05,6,I-35E,69.173207690282
2020-03-05,7,I-35E,65.5001747584168
2020-03-05,8,I-35E,65.198278646264
2020-03-05,9,I-35E,65.3164568437272
2020-03-05,10,I-35E,65.8035358612383
2020-03-05,11,I-35E,65.6779078004091
2020-03-05,12,I-35E,66.3828735502914
2020-03-05,13,I-35E,67.4191342862522
2020-03-05,14,I-35E,67.0125236759438
2020-03-05,15,I-35E,62.4925190291928
2020-03-05,16,I-35E,60.8859736203084
2020-03-05,17,I-35E,65.1114438482813
2020-03-05,18,I-35E,69.28480028271
2020-03-05,19,I-35E,69.5855075496109
2020-03-05,20,I-35E,69.767297244743
2020-03-05,21,I-35E,69.888069661137
2020-03-05,22,I-35E,69.5755847118389
2020-03-05,23,I-35E,67.5632567219286
2020-03-06,1,I-35E,65.2087453530994
2020-03-06,2,I-35E,61.5972399306662
2020-03-06,3,I-35E,61.6603726773484
2020-03-06,4,I-35E,65.6346022191067
2020-03-06,5,I-35E,68.8191342006534
2020-03-06,6,I-35E,70.402504086934
2020-03-06,7,I-35E,70.1194071909714
2020-03-06,8,I-35E,69.2611442153522
2020-03-06,9,I-35E,68.1955751677855
2020-03-06,10,I-35E,68.612642736308
2020-03-06,11,I-35E,68.539934457265
2020-03-06,12,I-35E,68.9153682788225
2020-03-06,13,I-35E,68.9667902683964
2020-03-06,14,I-35E,68.6277723238956
2020-03-06,15,I-35E,66.2608657527138
2020-03-06,16,I-35E,64.7526580850017
2020-03-06,17,I-35E,67.003267723136
2020-03-06,18,I-35E,70.398435732311
2020-03-06,19,I-35E,71.2783495391898
2020-03-06,20,I-35E,71.5671182484282
2020-03-06,21,I-35E,70.2708327715881
2020-03-06,22,I-35E,70.9872375750004
2020-03-06,23,I-35E,70.5233608045585
2020-03-07,1,I-35E,67.2041934759794
2020-03-07,2,I-35E,66.3887004990555
2020-03-07,3,I-35E,64.5776680977432
2020-03-07,4,I-35E,67.1626429617589
2020-03-07,5,I-35E,67.1560065469204
2020-03-07,6,I-35E,71.1165842285781
2020-03-07,7,I-35E,71.8852888544356
2020-03-07,8,I-35E,73.4345987985561
2020-03-07,9,I-35E,73.0229735276317
2020-03-07,10,I-35E,72.7369680274466
2020-03-07,11,I-35E,72.7966281155716
2020-03-07,12,I-35E,72.9290001764228
2020-03-07,13,I-35E,73.3610655784488
2020-03-07,14,I-35E,73.7350950781687
2020-03-07,15,I-35E,73.7682156273112
2020-03-07,16,I-35E,73.6454916618355
2020-03-07,17,I-35E,73.7050659597214
2020-03-07,18,I-35E,72.3071915490475
2020-03-07,19,I-35E,71.7968955152507
2020-03-07,20,I-35E,71.8558968318537
2020-03-07,21,I-35E,72.361552826791
2020-03-07,22,I-35E,72.9632105442371
2020-03-07,23,I-35E,71.3749991787032
2020-03-08,1,I-35E,69.5876684942691
2020-03-08,2,I-35E,0
2020-03-08,3,I-35E,70.0991209987509
2020-03-08,4,I-35E,69.2907722957144
2020-03-08,5,I-35E,69.2150199741148
2020-03-08,6,I-35E,70.8096148842397
2020-03-08,7,I-35E,72.303668916703
2020-03-08,8,I-35E,72.7548198435035
2020-03-08,9,I-35E,74.4614525664917
2020-03-08,10,I-35E,74.7467524800163
2020-03-08,11,I-35E,74.208904389387
2020-03-08,12,I-35E,73.87014095186
2020-03-08,13,I-35E,73.6710989770766
2020-03-08,14,I-35E,73.9204196665256
2020-03-08,15,I-35E,74.0513427391749
2020-03-08,16,I-35E,74.0742471093516
2020-03-08,17,I-35E,74.3350476961681
2020-03-08,18,I-35E,73.7793144819869
2020-03-08,19,I-35E,73.1449741116673
2020-03-08,20,I-35E,72.6945716073391
2020-03-08,21,I-35E,72.3803638128709
2020-03-08,22,I-35E,72.4418526753662
2020-03-08,23,I-35E,70.0826389026397
2020-03-09,1,I-35E,64.9775233905849
2020-03-09,2,I-35E,61.2914075406943
2020-03-09,3,I-35E,64.1711424408584
2020-03-09,4,I-35E,67.2898825021214
2020-03-09,5,I-35E,68.8331322172733
2020-03-09,6,I-35E,68.9227963908722
2020-03-09,7,I-35E,67.7213825007565
2020-03-09,8,I-35E,68.369088141165
2020-03-09,9,I-35E,67.6746885317117
2020-03-09,10,I-35E,66.4388250940758
2020-03-09,11,I-35E,66.9647041311408
2020-03-09,12,I-35E,68.5206786337656
2020-03-09,13,I-35E,68.2624194264276
2020-03-09,14,I-35E,69.1618833167942
2020-03-09,15,I-35E,68.320515757285
2020-03-09,16,I-35E,67.949709104364
2020-03-09,17,I-35E,70.0341499353807
2020-03-09,18,I-35E,71.573293550976
2020-03-09,19,I-35E,71.1777267401403
2020-03-09,20,I-35E,70.0662785334822
2020-03-09,21,I-35E,70.2081475610632
2020-03-09,22,I-35E,70.1888094937039
2020-03-09,23,I-35E,67.847008713611
2020-03-10,1,I-35E,63.7205628225907
2020-03-10,2,I-35E,61.0914225393171
2020-03-10,3,I-35E,61.4606459522202
2020-03-10,4,I-35E,65.727456473138
2020-03-10,5,I-35E,69.6494105369819
2020-03-10,6,I-35E,68.770442167729
2020-03-10,7,I-35E,66.4989998193668
2020-03-10,8,I-35E,67.6726856340575
2020-03-10,9,I-35E,68.5394439385107
2020-03-10,10,I-35E,67.667505558857
2020-03-10,11,I-35E,68.374129832234
2020-03-10,12,I-35E,68.4249622863359
2020-03-10,13,I-35E,69.0400355652683
2020-03-10,14,I-35E,69.2554298339128
2020-03-10,15,I-35E,69.0213500107711
2020-03-10,16,I-35E,67.8349859707776
2020-03-10,17,I-35E,69.1051391328679
2020-03-10,18,I-35E,71.6628765286874
2020-03-10,19,I-35E,68.9841549795067
2020-03-10,20,I-35E,67.970424228846
2020-03-10,21,I-35E,67.4292275513535
2020-03-10,22,I-35E,67.2249805680134
2020-03-10,23,I-35E,67.845809578766
2020-03-11,1,I-35E,65.2504191791992
2020-03-11,2,I-35E,59.4156720585414
2020-03-11,3,I-35E,60.457382984208
2020-03-11,4,I-35E,65.0464442167838
2020-03-11,5,I-35E,68.696815733611
2020-03-11,6,I-35E,67.9878547403978
2020-03-11,7,I-35E,64.1595576494018
2020-03-11,8,I-35E,64.3399264087322
2020-03-11,9,I-35E,67.6614671805531
2020-03-11,10,I-35E,67.1691038611886
2020-03-11,11,I-35E,68.1231460934263
2020-03-11,12,I-35E,68.6104972393491
2020-03-11,13,I-35E,68.5327376992335
2020-03-11,14,I-35E,68.9681170583104
2020-03-11,15,I-35E,67.4939158741326
2020-03-11,16,I-35E,67.4258948260569
2020-03-11,17,I-35E,70.5511259348034
2020-03-11,18,I-35E,72.4311452261443
2020-03-11,19,I-35E,71.25553206134
2020-03-11,20,I-35E,70.5343501702286
2020-03-11,21,I-35E,70.2824434822334
2020-03-11,22,I-35E,69.3786038224865
2020-03-11,23,I-35E,67.6234729620919
2020-03-12,1,I-35E,64.1420433918177
2020-03-12,2,I-35E,58.8691606459491
2020-03-12,3,I-35E,59.4923388694877
2020-03-12,4,I-35E,66.6192227100992
2020-03-12,5,I-35E,68.3247353550146
2020-03-12,6,I-35E,66.8987021337138
2020-03-12,7,I-35E,64.4052746629894
2020-03-12,8,I-35E,65.94390070079
2020-03-12,9,I-35E,66.351583142637
2020-03-12,10,I-35E,66.1253457527663
2020-03-12,11,I-35E,65.8537170001148
2020-03-12,12,I-35E,66.1163621737594
2020-03-12,13,I-35E,67.0915112214148
2020-03-12,14,I-35E,68.0619524034047
2020-03-12,15,I-35E,66.1446007211325
2020-03-12,16,I-35E,67.7323487268129
2020-03-12,17,I-35E,71.1467221062825
2020-03-12,18,I-35E,72.2935470240858
2020-03-12,19,I-35E,71.6393103542558
2020-03-12,20,I-35E,70.2029898221773
2020-03-12,21,I-35E,70.6153482108563
2020-03-12,22,I-35E,69.5936748112998
2020-03-12,23,I-35E,69.0702445602474
2020-03-13,1,I-35E,64.2556934827773
2020-03-13,2,I-35E,60.6872905626113
2020-03-13,3,I-35E,62.1403919887691
2020-03-13,4,I-35E,65.9539036887333
2020-03-13,5,I-35E,68.9612348809563
2020-03-13,6,I-35E,69.0779134605657
2020-03-13,7,I-35E,69.4623204524629
2020-03-13,8,I-35E,68.9500153737778
2020-03-13,9,I-35E,68.2705410267692
2020-03-13,10,I-35E,67.8240028057913
2020-03-13,11,I-35E,68.5766109454964
2020-03-13,12,I-35E,68.9997886185576
2020-03-13,13,I-35E,69.1088820251335
2020-03-13,14,I-35E,69.6841532673999
2020-03-13,15,I-35E,69.164092864921
2020-03-13,16,I-35E,68.7884018430116
2020-03-13,17,I-35E,71.3197919577003
2020-03-13,18,I-35E,72.6059175542017
2020-03-13,19,I-35E,72.3806024801583
2020-03-13,20,I-35E,71.1372511148305
2020-03-13,21,I-35E,70.74747787214
2020-03-13,22,I-35E,70.6341338431579
2020-03-13,23,I-35E,70.3500988143256
2020-03-14,1,I-35E,67.8710587466365
2020-03-14,2,I-35E,66.1022003714368
2020-03-14,3,I-35E,63.1195875413915
2020-03-14,4,I-35E,65.8439725260169
2020-03-14,5,I-35E,67.8828596730525
2020-03-14,6,I-35E,68.8546242699384
2020-03-14,7,I-35E,70.6813559719151
2020-03-14,8,I-35E,71.7317792171704
2020-03-14,9,I-35E,72.3166732986586
2020-03-14,10,I-35E,72.1530544557189
2020-03-14,11,I-35E,73.7072375049804
2020-03-14,12,I-35E,73.898057135679
2020-03-14,13,I-35E,73.854828979347
2020-03-14,14,I-35E,74.1876120649519
2020-03-14,15,I-35E,74.6387630321382
2020-03-14,16,I-35E,74.7573282888676
2020-03-14,17,I-35E,75.0201484687915
2020-03-14,18,I-35E,74.6609745997759
2020-03-14,19,I-35E,73.8893018799625
2020-03-14,20,I-35E,72.8502332130244
2020-03-14,21,I-35E,72.9592292337929
2020-03-14,22,I-35E,71.9732823079625
2020-03-14,23,I-35E,71.4370700036803
2020-03-15,1,I-35E,69.6417936620712
2020-03-15,2,I-35E,69.6917734317167
2020-03-15,3,I-35E,68.941048273873
2020-03-15,4,I-35E,66.4058481721952
2020-03-15,5,I-35E,69.3175650727694
2020-03-15,6,I-35E,70.7715336809489
2020-03-15,7,I-35E,71.3866429499299
2020-03-15,8,I-35E,72.5827939436329
2020-03-15,9,I-35E,73.4098569333298
2020-03-15,10,I-35E,74.8706064069939
2020-03-15,11,I-35E,74.2985569118601
2020-03-15,12,I-35E,73.842080079143
2020-03-15,13,I-35E,73.2941510808273
2020-03-15,14,I-35E,73.9263261910854
2020-03-15,15,I-35E,74.1358433793765
2020-03-15,16,I-35E,74.5924658647098
2020-03-15,17,I-35E,74.3186551211925
2020-03-15,18,I-35E,74.1361362276911
2020-03-15,19,I-35E,73.7474090661807
2020-03-15,20,I-35E,72.4969236855046
2020-03-15,21,I-35E,72.0197614394197
2020-03-15,22,I-35E,70.7199921617368
2020-03-15,23,I-35E,69.384064465876
2020-03-16,1,I-35E,64.7184708611701
2020-03-16,2,I-35E,62.2500552036521
2020-03-16,3,I-35E,64.7020044379298
2020-03-16,4,I-35E,66.5180620877951
2020-03-16,5,I-35E,69.600742459863
2020-03-16,6,I-35E,69.335929534784
2020-03-16,7,I-35E,68.0228818153327
2020-03-16,8,I-35E,68.4342882702712
2020-03-16,9,I-35E,66.9189821037029
2020-03-16,10,I-35E,66.8087047955187
2020-03-16,11,I-35E,65.1901577341485
2020-03-16,12,I-35E,66.6362618602431
2020-03-16,13,I-35E,67.8309102736797
2020-03-16,14,I-35E,70.1624523142166
2020-03-16,15,I-35E,68.9899119641128
2020-03-16,16,I-35E,71.0326508668867
2020-03-16,17,I-35E,70.9755006893794
2020-03-16,18,I-35E,71.2035121222409
2020-03-16,19,I-35E,70.7113827252842
2020-03-16,20,I-35E,69.2742528059386
2020-03-16,21,I-35E,68.3818731510713
2020-03-16,22,I-35E,69.2423362249677
2020-03-16,23,I-35E,67.6304796427971
2020-03-17,1,I-35E,63.0955075746362
2020-03-17,2,I-35E,59.8131547725512
2020-03-17,3,I-35E,61.2953146953304
2020-03-17,4,I-35E,66.2475356540227
2020-03-17,5,I-35E,69.4692605976079
2020-03-17,6,I-35E,68.975958111803
2020-03-17,7,I-35E,69.7689403860352
2020-03-17,8,I-35E,69.9190206274311
2020-03-17,9,I-35E,67.80145067489
2020-03-17,10,I-35E,66.7189617837614
2020-03-17,11,I-35E,67.779753976891
2020-03-17,12,I-35E,68.1852048923229
2020-03-17,13,I-35E,68.9297240847117
2020-03-17,14,I-35E,69.897910885072
2020-03-17,15,I-35E,70.8731280180417
2020-03-17,16,I-35E,71.6404443968098
2020-03-17,17,I-35E,72.9639920145073
2020-03-17,18,I-35E,71.9737457297613
2020-03-17,19,I-35E,71.3539088209415
2020-03-17,20,I-35E,70.3480116284655
2020-03-17,21,I-35E,69.3755076782893
2020-03-17,22,I-35E,70.2737342951716
2020-03-17,23,I-35E,66.8244988212258
2020-03-18,1,I-35E,63.7427719633785
2020-03-18,2,I-35E,58.3808684358255
2020-03-18,3,I-35E,60.6953719607122
2020-03-18,4,I-35E,65.2050634091837
2020-03-18,5,I-35E,68.5162199303682
2020-03-18,6,I-35E,68.8523645322677
2020-03-18,7,I-35E,68.8142802628384
2020-03-18,8,I-35E,68.0174412644917
2020-03-18,9,I-35E,66.1464550504813
2020-03-18,10,I-35E,65.7814840934654
2020-03-18,11,I-35E,65.9221820939454
2020-03-18,12,I-35E,66.8704993629063
2020-03-18,13,I-35E,67.7682213187831
2020-03-18,14,I-35E,68.5860953833015
2020-03-18,15,I-35E,69.4054700684935
2020-03-18,16,I-35E,70.6646012855074
2020-03-18,17,I-35E,71.4718978044234
2020-03-18,18,I-35E,71.7797727220214
2020-03-18,19,I-35E,70.0620274922378
2020-03-18,20,I-35E,68.3186495979698
2020-03-18,21,I-35E,68.9368877814133
2020-03-18,22,I-35E,67.6633680295842
2020-03-18,23,I-35E,68.0643245069681
2020-03-19,1,I-35E,63.7944840086453
2020-03-19,2,I-35E,59.7413459612072
2020-03-19,3,I-35E,60.169512974356
2020-03-19,4,I-35E,65.2393810216058
2020-03-19,5,I-35E,67.2568922914589
2020-03-19,6,I-35E,68.3325201072084
2020-03-19,7,I-35E,67.5910023455874
2020-03-19,8,I-35E,66.3811130043943
2020-03-19,9,I-35E,65.0599717018451
2020-03-19,10,I-35E,64.0954148263645
2020-03-19,11,I-35E,65.2303645468454
2020-03-19,12,I-35E,64.7386641227422
2020-03-19,13,I-35E,65.9427326090077
2020-03-19,14,I-35E,66.6763540759723
2020-03-19,15,I-35E,66.7860438774248
2020-03-19,16,I-35E,68.6923610424537
2020-03-19,17,I-35E,69.7546635560964
2020-03-19,18,I-35E,69.7768374514115
2020-03-19,19,I-35E,68.7419867318149
2020-03-19,20,I-35E,68.1694259335655
2020-03-19,21,I-35E,68.1012505725424
2020-03-19,22,I-35E,66.9940486520835
2020-03-19,23,I-35E,66.123565244465
2020-03-20,1,I-35E,63.6813381283682
2020-03-20,2,I-35E,57.6726701272245
2020-03-20,3,I-35E,57.5624282045717
2020-03-20,4,I-35E,65.2462638390751
2020-03-20,5,I-35E,67.6160942672425
2020-03-20,6,I-35E,68.3696382577849
2020-03-20,7,I-35E,69.10395006479
2020-03-20,8,I-35E,69.1088781785633
2020-03-20,9,I-35E,66.4543639302483
2020-03-20,10,I-35E,67.1800906823932
2020-03-20,11,I-35E,67.495773760219
2020-03-20,12,I-35E,68.9503070138994
2020-03-20,13,I-35E,69.2661105659004
2020-03-20,14,I-35E,70.1670332277104
2020-03-20,15,I-35E,71.6274754499397
